Season,DayNum,TeamAID,TeamBID,target,SiteAdvantage,RoundNum,eff_margin_diff,def_eff_edge,off_eff_diff,tov_rate_edge,avg_margin_diff,three_point_pct_diff,three_point_rate_diff,three_point_volatility_edge,opp_three_point_volatility_edge,momentum_edge,predictive_rank_edge,seed_edge,seed_strength_interaction,a_offense_vs_b_defense,b_offense_vs_a_defense,underdog_a_offense_vs_b_defense,seed_a_offense_vs_b_defense,tempo_diff,abs_tempo_diff,underdog_three_point_rate,underdog_tempo_diff,site_advantage,defense_round_pressure
2026,19,1344,1336,1,0,1,-9.821834317195709,-5.740359923484348,-4.0814743937113604,-0.027813118244572693,1.5333333333333314,-0.03062234794908064,0.07195676905574516,0.004662197056940999,0.011448635239272673,-0.41500000000000004,8.0,0.0,-0.0,18.65097638160887,16.992090851835883,18.65097638160887,0.0,68.175,68.175,0.4166666666666667,68.175,0,-0.0
2026,19,1453,1269,1,0,1,-29.96416942184092,-22.79069719098598,-7.173472230854941,0.042629981682175355,-10.666666666666666,-0.03875968992248058,0.10634328358208955,0.0015186954687982273,0.00742621023955893,-0.43499999999999994,-137.0,0.0,-0.0,-3.022080988526568,-18.639305948657608,-3.022080988526568,-0.0,-130.96666666666667,130.96666666666667,0.48134328358208955,-130.96666666666667,0,-0.0
2026,20,1102,1237,1,1,1,13.103309993369322,18.011542675289846,-4.9082326819205235,-0.054112576974469806,58.5,0.006907894736842113,-0.005913660555884104,0.005094557412661129,-0.0010062593307073146,0.2166666666666667,-9.0,0.0,0.0,-22.021750150523616,0.8980252066867536,-0.0,-0.0,-317.8500000000001,317.8500000000001,-0.42696629213483145,317.8500000000001,1,0.0
2026,20,1135,1263,1,-1,1,4.558414722637039,-6.119184343797286,10.677599066434325,0.014527509892792306,-34.0,0.0501029512697323,0.04312463851937537,0.00034211648050371836,-0.012414117824477417,0.0666666666666666,10.0,0.0,0.0,-2.121548552879972,-18.918331963111584,-0.0,-0.0,408.65,408.65,-0.3765182186234818,-408.65,-1,-0.0
2026,20,1139,1438,1,0,1,-8.612347564663438,-0.3718609253213856,-8.240486639342052,-0.03482113722148478,0.3500000000000014,0.046218487394957986,-0.07332362695138722,0.002580888254363709,0.005284037730748562,-0.32,-27.0,0.0,-0.0,26.06029250249631,33.928918216516976,26.06029250249631,0.0,27.14125,27.14125,0.3753943217665615,27.14125,0,-0.0
2026,20,1145,1127,1,1,1,-4.737065660857269,-6.422227785350302,1.6851621244930328,0.001980802205308302,-48.0,0.12167350721567588,0.05620946822308687,-0.0035661926075936223,-0.003081708156041585,0.41500000000000004,-6.0,0.0,-0.0,-22.88531013970848,-30.992700049551814,-22.88531013970848,-0.0,157.6375,157.6375,0.37916666666666665,157.6375,1,-0.0
2026,20,1155,1208,1,0,1,-6.640788117588301,-7.543320139880024,0.902532022291723,0.014656134430695175,-4.233333333333331,0.06237816764132553,0.016542809708277317,0.015449344816131949,0.00985304106216248,-0.21666666666666662,7.0,0.0,-0.0,38.38489794055205,29.939045778380304,38.38489794055205,0.0,1.6808333333333394,1.6808333333333394,0.4697802197802198,1.6808333333333394,0,-0.0
2026,20,1163,1136,1,1,1,55.382117214139484,16.219884247665163,39.16223296647432,0.059475541712360636,101.0,0.14254926108374386,-0.10295337647254021,0.016444827924061635,0.002743144155388984,0.51,319.0,0.0,0.0,16.39607380284228,-6.546274915966876,0.0,0.0,-273.35,273.35,-0.4931972789115646,273.35,1,0.0
2026,20,1177,1178,1,1,1,40.847524908115915,26.2563511349,14.591173773215914,-0.003858579246939692,18.0,0.0769900497512438,0.008760168052203421,0.008010771006463527,-0.0009982171787476452,0.43499999999999994,197.0,0.0,0.0,-13.724432296278891,-2.0592549345948044,-0.0,-0.0,124.72499999999998,124.72499999999998,-0.3952802359882006,-124.72499999999998,1,0.0
2026,20,1180,1330,1,1,1,-2.318037400611047,1.7346255629822736,-4.0526629635933205,0.013792956304192805,-15.5,0.019607843137254943,-0.018055555555555547,0.007127548064987345,-0.019796041062363545,-0.24500000000000002,-55.0,0.0,-0.0,-13.292452633125478,-7.505164106549884,-13.292452633125478,-0.0,172.02500000000003,172.02500000000003,0.37777777777777777,172.02500000000003,1,0.0
2026,20,1181,1224,1,1,1,50.720362302328496,22.435294902684674,28.28506739964382,0.05559608242751063,41.5,0.04204051690085209,0.12777359626674695,0.0011078967093856688,0.010229843697170367,0.585,309.0,0.0,0.0,27.90029775990554,22.050525262946394,0.0,0.0,-99.8875,99.8875,-0.3626373626373626,99.8875,1,0.0
2026,20,1188,1106,1,0,1,1.9824681616312603,7.737955350902524,-5.755487189271264,0.0010701998991515804,7.0,-0.048793859649122806,-0.03652671259586637,-0.0037644107483782944,0.014664272200047129,0.075,80.0,0.0,0.0,-17.062331464751566,-3.5688889245777773,-0.0,-0.0,-13.612500000000011,13.612500000000011,-0.3630573248407643,13.612500000000011,0,0.0
2026,20,1210,1480,1,1,1,18.688361385443415,24.171981466032648,-5.483620080589233,-0.02602646312627019,22.0,-0.07154882154882153,0.06791105340042197,0.005211249352067099,0.003886908787714357,0.12000000000000005,231.0,0.0,0.0,-14.022989351467785,15.632612195154096,-0.0,-0.0,-22.45833333333333,22.45833333333333,-0.28852459016393445,22.45833333333333,1,0.0
2026,20,1267,1479,1,1,1,9.077927754565167,-2.688994870340352,11.766922624905519,-0.052524395854410266,11.25,0.10888945491594498,0.12528195488721805,0.01726753465243697,-0.004619805295099529,0.415,170.0,0.0,0.0,11.385847075251192,-3.0700704199946784,0.0,0.0,-68.32499999999997,68.32499999999997,-0.37142857142857144,68.32499999999997,1,-0.0
2026,20,1315,1442,1,-1,1,10.50099278226645,8.916433668441854,1.5845591138245965,0.03469342943547518,-71.0,-0.04240817872018171,0.09729081000255768,0.011287610414565044,-0.000477785292838164,0.21666666666666662,26.0,0.0,0.0,-22.92221797450975,-15.590343419892491,-0.0,-0.0,434.425,434.425,-0.2773722627737226,-434.425,-1,0.0
2026,20,1321,1376,1,0,1,10.847115035342043,4.544904545990136,6.302210489351907,0.021683874407990217,6.5,0.06222254566625429,-0.17910974499089255,-0.004556197056787152,0.007724968351926875,-0.07500000000000001,53.0,0.0,0.0,23.16655549354718,21.409249550185407,0.0,0.0,-4.5625,4.5625,-0.49508196721311476,4.5625,0,0.0
2026,20,1328,1108,1,1,1,47.83272736177537,17.49444130762582,30.33828605414955,0.0894895027258516,21.666666666666668,-0.029984301412872838,0.06830961284941756,0.0007560472924464431,-0.010532870562510063,0.51,279.0,0.0,0.0,-1.1116031746710036,-13.955447921194732,-0.0,-0.0,123.8,123.8,-0.3812316715542522,-123.8,1,0.0
2026,20,1377,1354,1,1,1,30.3078420309362,8.33258004805549,21.97526198288071,0.05370546924423539,-16.0,-0.011244520678482972,-0.011161241809002076,0.006775453885959057,-0.004996963892304864,0.34,73.0,0.0,0.0,-15.987290556618333,-29.629972491443553,-0.0,-0.0,194.775,194.775,-0.3413793103448276,-194.775,1,0.0
2026,20,1408,1130,1,0,1,-13.042682548462821,-24.6828552302035,11.64017268174068,0.007082934665801011,-15.666666666666666,0.13576839826839823,-0.003376141211719863,-0.027756673628864123,0.006905362082463172,0.18499999999999997,-36.0,0.0,-0.0,19.892456627586625,-16.430571284357555,19.892456627586625,0.0,-24.60833333333335,24.60833333333335,0.44621513944223107,-24.60833333333335,0,-0.0
2026,20,1444,1291,1,1,1,2.3804286494043936,-2.5628356941701043,4.943264343574498,0.054356179835381574,26.0,-0.08461244749904545,-0.18608414239482202,0.013653495749691432,0.0039006995071903415,0.24500000000000005,-3.0,0.0,0.0,-6.289967311662778,-13.79606734940738,-0.0,-0.0,-166.07499999999993,166.07499999999993,-0.5,166.07499999999993,1,-0.0
2026,20,1457,1238,1,-1,1,61.69653192484306,31.57867539908362,30.117856525759436,0.07467834055907219,15.0,0.07165222836864626,0.00030014179112203276,-0.00028949311641624474,-0.002272446926581101,0.265,161.0,0.0,0.0,-24.298133235764084,-22.837314362439898,-0.0,-0.0,191.425,191.425,-0.44518272425249167,-191.425,-1,0.0
2026,20,1462,1452,1,0,1,-22.727875759490416,-16.915676630394387,-5.8121991290960295,-0.004167453441595831,-17.4,-0.0018975332068311146,0.07916614550760892,-0.008129548141677918,0.007164661042978036,-0.18333333333333338,-48.0,0.0,-0.0,15.162015804209176,4.058538302910819,15.162015804209176,0.0,66.08166666666666,66.08166666666666,0.46070460704607047,66.08166666666666,0,-0.0
2026,20,1463,1158,1,0,1,19.679424440598112,3.697064226165395,15.982360214432717,-0.02180821706819322,22.5,0.1911902530459232,-0.03907354159559434,0.012382947378080773,-0.01206411688688589,0.265,80.0,0.0,0.0,15.985666326739462,3.7003703384721405,0.0,0.0,-84.06875000000001,84.06875000000001,-0.3806228373702422,84.06875000000001,0,0.0
2026,20,1472,1339,1,-1,1,3.0853621478487554,-1.8877008612864188,4.973063009135174,0.0639512791817401,2.75,0.01368442877876841,0.09006068215107765,0.014913815692190538,0.00244181069933183,-0.0242857142857143,137.0,0.0,0.0,3.0859460193487678,-3.774817851072825,0.0,0.0,-3.583333333333357,3.583333333333357,-0.3593220338983051,3.583333333333357,-1,-0.0
2026,21,1112,1176,1,1,1,31.931417103043927,27.581954816652768,4.349462286391159,-0.022470810476982905,28.0,-0.02306306306306305,-0.1281103487369652,-0.0045640403934615005,-0.0076150081609981666,0.5599999999999999,295.0,0.0,0.0,-4.284360570053309,18.9481319602083,-0.0,-0.0,-99.80750000000003,99.80750000000003,-0.38408304498269896,99.80750000000003,1,0.0
2026,21,1113,1400,1,0,1,-17.23676642100169,-6.359603408904704,-10.877163012096986,-0.00420908080059447,-16.75,0.03478260869565214,0.004817914262073564,0.0017317886700895652,0.00989460181193557,0.0,-42.0,0.0,-0.0,17.810513121113516,22.328072724305798,17.810513121113516,0.0,0.9624999999999915,0.9624999999999915,0.3745928338762215,0.9624999999999915,0,-0.0
2026,21,1133,1343,1,0,1,18.74474986928108,5.117522301615935,13.627227567665145,0.03777650873646929,32.0,0.00477122583802303,-0.028001792114695334,-0.010730107841394585,-0.0020123846284978344,0.0,88.0,0.0,0.0,-2.6839097114562236,-11.193614977505433,-0.0,-0.0,-10.712500000000006,10.712500000000006,-0.4652777777777778,10.712500000000006,0,0.0
2026,21,1153,1312,1,1,1,22.66529982156608,17.8984014070534,4.766898414512681,-0.008918074919875785,29.666666666666664,-0.02167182662538697,0.009296968201077782,0.01302950412227085,-0.0030820022873541426,0.18,296.0,0.0,0.0,-3.644979473582623,9.486523518958094,-0.0,-0.0,-45.55208333333334,45.55208333333334,-0.45645645645645644,45.55208333333334,1,0.0
2026,21,1158,1191,1,0,1,21.179917613004065,10.728533916450743,10.451383696553322,0.048031431606412656,67.5,0.02679095713446858,-0.0015389876880984588,-0.0136720695396333,0.008696231749411263,0.1883333333333333,117.0,0.0,0.0,-12.86053006355992,-12.583379843662499,-0.0,-0.0,-140.375,140.375,-0.38235294117647056,140.375,0,0.0
2026,21,1242,1323,1,0,1,0.06818720084618235,7.477661839281993,-7.40947463843581,0.015181477708706675,2.666666666666668,-0.07183908045977011,0.010904134484325312,-0.005053857925200642,-0.008365746646478286,-0.09500000000000001,34.0,0.0,0.0,15.377159249436346,30.26429572715415,0.0,0.0,27.51041666666667,27.51041666666667,-0.4084507042253521,-27.51041666666667,0,0.0
2026,21,1257,1185,1,1,1,27.491491568963056,9.556937637786689,17.934553931176367,0.01826363235682521,21.26666666666667,0.010531135531135494,0.23467288437800027,0.0014095234522385792,0.012294601804374135,0.34,248.0,0.0,0.0,24.71077459672462,16.33315830333494,0.0,0.0,-43.47666666666666,43.47666666666666,-0.2870662460567823,43.47666666666666,1,0.0
2026,21,1268,1424,1,0,1,-1.1304113417502322,5.123860652364172,-6.254271994114404,-0.003853934351437577,-4.333333333333334,0.04752282070935826,0.09847413037123648,-0.0063229677333802616,-0.005060646241379261,0.32000000000000006,55.0,0.0,-0.0,5.694270383276802,17.072403029755378,5.694270383276802,0.0,-40.010416666666686,40.010416666666686,0.4618181818181818,-40.010416666666686,0,0.0
2026,21,1269,1333,1,0,1,5.233520256256142,6.850378059337473,-1.6168578030813308,-0.007440383682933288,14.666666666666668,0.008503401360544227,-0.06940285515320332,-0.003102216953625669,-0.0026175890018204154,-0.11249999999999999,-50.0,0.0,0.0,-4.665443640078664,3.80179222234014,-0.0,-0.0,13.941666666666663,13.941666666666663,-0.459375,-13.941666666666663,0,0.0
2026,21,1280,1309,1,1,1,6.331543369366173,1.6642994221032126,4.6672439472629605,0.012049891103051769,10.5,-0.03030303030303033,0.008693361433087465,0.013361467339978372,0.000671496628395999,-0.15,121.0,0.0,0.0,-2.9019727222250395,-5.9049172473847875,-0.0,-0.0,1.2750000000000057,1.2750000000000057,-0.4143835616438356,-1.2750000000000057,1,0.0
2026,21,1373,1221,1,-1,1,34.7694511276988,21.07753950652193,13.691911621176871,0.01741631139026764,109.0,-0.044835943325876204,-0.19976689976689976,-0.009072631464124436,-0.01241247525460812,0.29333333333333333,165.0,0.0,0.0,-10.820741912363175,-3.435114027018116,-0.0,-0.0,-300.18333333333334,300.18333333333334,-0.45151515151515154,300.18333333333334,-1,0.0
2026,21,1374,1347,1,1,1,43.73080557096016,18.253087581620605,25.477717989339553,0.022702123441553507,105.16666666666667,0.10124116435687652,-0.14723685525432922,-0.002032242948885567,0.008168926969255627,0.7833333333333334,179.0,0.0,0.0,8.097171503674687,0.8725410959557394,0.0,0.0,-372.8125,372.8125,-0.43922651933701656,372.8125,1,0.0
2026,21,1397,1353,1,0,1,22.259310412867208,9.58038085246885,12.678929560398359,-0.04724568109354754,16.2,0.006341328921974032,0.04159633469978302,0.0040144582088884485,0.01701491975746371,0.16999999999999998,78.0,0.0,0.0,27.257342314294107,24.158793606364597,0.0,0.0,-11.343749999999986,11.343749999999986,-0.32517482517482516,11.343749999999986,0,0.0
2026,21,1405,1407,1,0,1,4.439219802483834,-1.7731534979253212,6.212373300409155,-0.005276259496006436,10.333333333333334,0.035762032085561446,-0.10548538052848244,-0.004935769909986612,-4.62570422592617e-05,-0.015000000000000013,-49.0,0.0,0.0,6.403665199314801,-1.5818615990196747,0.0,0.0,-43.30833333333332,43.30833333333332,-0.4536082474226804,43.30833333333332,0,-0.0
2026,21,1413,1418,1,1,1,23.19330171876726,9.848303234975603,13.344998483791656,-0.032335953791772204,99.0,0.031746031746031744,0.10149392009264624,-0.00799520223304772,-0.01128180138551783,0.4683333333333334,28.0,0.0,0.0,-9.212271638005078,-12.70896688682113,-0.0,-0.0,-272.62500000000006,272.62500000000006,-0.35668789808917195,272.62500000000006,1,0.0
2026,21,1415,1212,1,1,1,6.008185585546585,4.446749473779889,1.561436111766696,-0.006619343583437798,17.0,0.01852693794044097,0.07497858398833768,0.0034035889249381425,0.0039463118134014236,-0.075,3.0,0.0,0.0,-11.945603397324305,-9.060290035311112,-0.0,-0.0,7.912499999999994,7.912499999999994,-0.32806324110671936,-7.912499999999994,1,0.0
2026,21,1453,1233,1,0,1,-26.146584964879494,-16.283442774050073,-9.863142190829421,0.014995412301740035,-84.6,-0.0893163861216077,0.026355696479689883,0.0023686048553517667,0.0066226388104106216,-0.5666666666666668,-131.0,0.0,-0.0,-3.74254331232234,-10.162843895542991,-3.74254331232234,-0.0,311.64,311.64,0.4479495268138801,311.64,0,-0.0
2026,21,1463,1103,1,0,1,-5.680938540265771,-4.51065718485944,-1.1702813554063312,-0.02723399767746547,-6.300000000000001,0.06036684467146508,-0.10698314413484694,-0.004123280471942832,-0.010287998032979202,0.028333333333333377,6.0,0.0,-0.0,23.057268648653263,19.716892819200154,23.057268648653263,0.0,-10.926249999999996,10.926249999999996,0.34502923976608185,-10.926249999999996,0,-0.0
2026,21,1464,1204,1,0,1,-5.9753634652681455,-4.908507704254319,-1.0668557610138265,-0.01739958908343789,-19.5,-0.006802721088435382,0.04433959215331412,0.0007292775499974785,-0.006921615929446365,-0.24500000000000005,94.0,0.0,-0.0,-2.4179814134428312,-6.259633356683324,-2.4179814134428312,-0.0,153.575,153.575,0.5051546391752577,153.575,0,-0.0
2026,22,1104,1424,1,0,1,-3.3620417968325143,-4.974677126833896,1.6126353300013818,0.03507515135817371,-5.333333333333333,0.0495798319327731,0.12560008931561906,0.000994664849212198,-0.0023402139631422793,0.235,84.0,0.0,-0.0,10.531448074110202,3.944135617274924,10.531448074110202,0.0,-26.725000000000023,26.725000000000023,0.5029585798816568,-26.725000000000023,0,-0.0
2026,22,1113,1450,1,0,1,12.008976010879394,17.690129886988203,-5.681153876108809,0.006679647692990037,6.199999999999999,0.055558744188716036,-0.0720940299631107,-0.0042342845006754755,-0.0005901684474633488,0.5183333333333333,80.0,0.0,0.0,-7.799099361049272,15.57218440204774,-0.0,-0.0,-87.86249999999998,87.86249999999998,-0.44256756756756754,87.86249999999998,0,0.0
2026,22,1122,1296,1,1,1,9.724927662164276,19.658092498713387,-9.93316483654911,0.02902520490260288,13.0,-0.10535563219886773,-0.028459498553519758,-0.004231175598819771,-0.0019408219188282061,0.0,87.0,0.0,0.0,-21.126821514511718,8.46443582075078,-0.0,-0.0,8.649999999999977,8.649999999999977,-0.44485294117647056,-8.649999999999977,1,0.0
2026,22,1143,1417,1,0,1,-1.6375293520355427,-5.512329108149885,3.874799756114342,0.00655953446988447,-1.8000000000000007,0.0034082020337467545,0.10471576227390184,-0.0003876463932600653,0.012928346858877407,0.0,-45.0,0.0,-0.0,26.927652370183708,17.54052350591948,26.927652370183708,0.0,4.815000000000012,4.815000000000012,0.4361111111111111,4.815000000000012,0,-0.0
2026,22,1180,1288,1,-1,1,11.637161498718896,10.07054197087669,1.5666195278422066,-0.009177266558313552,-14.0,0.058403361344537774,0.09402515723270444,0.011325456597630127,-0.015094172001273234,0.4333333333333333,80.0,0.0,0.0,-18.142452000677864,-9.63852955764338,-0.0,-0.0,208.36249999999998,208.36249999999998,-0.2833333333333333,-208.36249999999998,-1,0.0
2026,22,1195,1349,1,1,1,10.685449423971221,-5.735158702437857,16.42060812640908,0.03598491519649161,53.0,-0.028683181225554133,-0.05778766164236887,0.002099708789797927,-0.00335299867779341,0.44333333333333336,11.0,0.0,0.0,4.707862904407818,-17.447903924439117,0.0,0.0,-309.7166666666667,309.7166666666667,-0.4028169014084507,309.7166666666667,1,-0.0
2026,22,1199,1167,1,1,1,31.52820902756355,14.518020385942037,17.01018864162151,0.06170809746286743,41.75,0.033333333333333326,0.2666870789957135,0.001145269657810439,0.013762271438758992,0.26499999999999996,174.0,0.0,0.0,11.614623656293276,9.122455400613802,0.0,0.0,-79.15,79.15,-0.2826086956521739,79.15,1,0.0
2026,22,1206,1194,1,0,1,14.255851663150878,14.70433563848107,-0.44848397533019124,0.0014977960401429402,9.399999999999999,-0.02479338842975204,-0.007805108798486282,-0.010542688657960732,0.008029391699172769,0.09499999999999997,40.0,0.0,0.0,10.718939571812527,25.871759185623787,0.0,0.0,-18.198750000000018,18.198750000000018,-0.40066225165562913,18.198750000000018,0,0.0
2026,22,1211,1268,1,0,1,32.7446560509437,16.931993940905215,15.812662110038488,0.0513695609368634,21.633333333333333,0.005340189873417722,-0.16312653144075046,-0.00584101273960206,0.0007993697371942417,0.0666666666666666,48.0,0.0,0.0,26.037835726864245,27.157167557730972,0.0,0.0,-13.671666666666667,13.671666666666667,-0.47305389221556887,13.671666666666667,0,0.0
2026,22,1213,1428,1,0,1,0.5494829626653939,2.8012689279618854,-2.2517859652964916,-0.03176493399891017,5.266666666666666,-0.020127347291171993,-0.05719576719576719,-0.011469012593255171,0.003806424256658704,-0.27333333333333343,3.0,0.0,0.0,8.333287702508514,13.386342595766891,0.0,0.0,30.72166666666668,30.72166666666668,-0.43386243386243384,-30.72166666666668,0,0.0
2026,22,1214,1271,1,-1,1,8.466596198876289,-6.899393835609175,15.365990034485463,0.07686822926625264,7.0,-0.014097744360902276,-0.0068694231130779215,0.006721178113259469,-0.0006697592575664428,-0.15119047619047624,97.0,0.0,0.0,-8.17207834046745,-30.43746221056209,-0.0,-0.0,167.525,167.525,-0.38578680203045684,-167.525,-1,-0.0
2026,22,1231,1243,1,1,1,26.15686496194084,19.725718615928002,6.431146346012838,0.056174784612450096,9.8,-0.03918162516888635,0.03195825573632244,0.0047539322671925,0.007166046549338689,0.11666666666666664,39.0,0.0,0.0,19.729862155539195,33.02443442545436,0.0,0.0,-23.409999999999997,23.409999999999997,-0.4109947643979058,23.409999999999997,1,0.0
2026,22,1234,1279,1,0,1,17.745771777774195,-1.6631401839473199,19.408911961721515,-0.01692522784676906,10.400000000000002,0.021621621621621623,0.040527247688373014,0.016037853403698014,-0.008729384795144495,0.0,-9.0,0.0,0.0,42.84199419168988,21.769942046021043,0.0,0.0,-4.234999999999999,4.234999999999999,-0.3712374581939799,4.234999999999999,0,-0.0
2026,22,1235,1166,1,0,1,22.675954529380718,10.241069506546282,12.434885022834436,0.03870821074287853,14.8,0.07446293005976418,-0.10590091699416454,-0.0034784783071159986,0.004871742112482855,0.41500000000000004,40.0,0.0,0.0,23.599623576675583,21.40580806038743,0.0,0.0,-40.789999999999964,40.789999999999964,-0.4855305466237942,40.789999999999964,0,0.0
2026,22,1236,1152,1,1,1,5.770513718682324,0.7307098256674465,5.039803893014877,0.02674501363885376,0.0,-0.024444444444444435,0.20180299396245138,0.0031069059842099627,0.004617411519300001,0.07500000000000001,99.0,0.0,0.0,-28.477387844237796,-32.78648191158523,-0.0,-0.0,0.0,0.0,-0.26548672566371684,-0.0,1,0.0
2026,22,1241,1303,1,0,1,14.437986386278013,7.028832296593478,7.4091540896845345,-0.0027080017764825604,52.333333333333336,0.020647083865474647,0.057956143351195255,0.0030207646873561846,-0.007876313659026302,0.255,19.0,0.0,0.0,-7.908530966656841,-8.288852759747897,-0.0,-0.0,-235.62499999999997,235.62499999999997,-0.3945578231292517,235.62499999999997,0,0.0
2026,22,1242,1393,1,0,1,-8.349760740547865,-8.113756340312364,-0.23600440023550107,-0.014015675002819972,-7.75,0.016540547780084347,0.03958129852704689,-0.0017891682794852603,0.017659573990901626,-0.11333333333333337,22.0,0.0,-0.0,29.390759567332864,21.513007627256002,29.390759567332864,0.0,13.237500000000011,13.237500000000011,0.40412979351032446,13.237500000000011,0,-0.0
2026,22,1258,1325,1,0,1,32.05673536890761,23.84997200776081,8.206763361146798,-0.00769387576112443,90.4,0.14786788015134472,0.08750029930322212,0.007005763448590172,0.002764123672618215,0.6666666666666667,69.0,0.0,0.0,-12.024894808976356,3.6183138376376576,-0.0,-0.0,-350.48,350.48,-0.35376044568245124,350.48,0,0.0
