Season,TeamID,TeamName,ConfAbbrev,Description,Seed,seed_num,win_pct,off_eff,def_eff,eff_margin,tempo,tov_rate,three_point_rate,three_point_pct,three_point_pct_var,opp_three_point_pct_var,three_point_dependency,avg_margin,close_game_win_pct,road_neutral_win_pct,recent10_win_pct,schedule_strength,conference_strength,conference_tourney_win_pct,conference_champion,seed_history_score,unique_city_count,unique_state_count,resume_score,strength_score,defense_score,variance_upside_score,variance_risk_score,stability_score,context_score,momentum_score,pom_rank,model_score,team_logit_rating,team_win_prob_vs_avg
2026,1438,Virginia,acc,Atlantic Coast Conference,Y03,3.0,0.8529411764705882,117.17948717948718,98.79374787631669,18.385739303170496,68.82352941176471,0.15,0.4667585151983199,0.3644251809726991,0.00925515938025196,0.010043342941507556,0.3776919564397189,12.235294117647058,0.8,0.7647058823529411,0.8,3.9737037601053693,7.196357243506039,0.6666666666666666,0.0,3.4083488109094446,14.0,10.0,1.9485711234244796,1.7849623809230546,1.2636097613687147,1.3422072783485233,0.21770990787643704,0.6476088423653447,1.059585453813928,0.3,13.0,2.7171980870407513,2.7171980870407513,0.9380338685698606
2026,1435,Vanderbilt,sec,Southeastern Conference,X05,5.0,0.7647058823529411,119.49045622888772,103.28809177573115,16.202364453156576,72.26764705882353,0.12209515282243295,0.43520739824805654,0.3627855998023991,0.00789153956700096,0.014902802782425277,0.3303269259787836,11.147058823529411,0.5,0.7222222222222222,0.6,6.138524250459358,8.124268224850736,0.6666666666666666,0.0,2.9966465083586735,14.0,11.0,1.8579557293082836,1.7829497959323821,0.7515671552183101,1.1268831093398841,0.0006873654137998786,1.4439085603695718,1.1645369867033712,0.08499999999999998,11.0,2.5352484136552182,2.5352484136552182,0.9265762176917381
2026,1116,Arkansas,sec,Southeastern Conference,Z04,4.0,0.7647058823529411,120.48145302681087,107.4808316640188,13.000621362792074,74.6514705882353,0.11819632409432067,0.3360630829288449,0.3820598243150364,0.012365322668220253,0.011115878228690541,0.2765914689590893,9.852941176470589,0.7777777777777778,0.5625,0.8,6.848237324234789,8.124268224850736,1.0,1.0,4.071567966441176,15.0,13.0,1.8577703940513035,1.6709067061286444,0.43482452533009214,0.9675778836993071,0.022204604071277282,1.1782220024341261,1.1086342089255936,0.2966666666666667,18.0,2.417383090705595,2.417383090705595,0.9181432826819279
2026,1277,Michigan St,big_ten,Big Ten Conference,W03,3.0,0.78125,115.60376192764467,100.69228823110008,14.91147369654459,68.2828125,0.1583487792041372,0.3651647070635501,0.3545436060252994,0.011981951569990561,0.01044833044951993,0.2907901259239122,10.53125,0.625,0.6666666666666666,0.6,5.933793031200004,7.029478090420278,0.0,0.0,3.4083488109094446,15.0,12.0,1.9788998116345318,1.5219196711737846,1.1755483522437322,0.6453317504471865,0.025132296181559727,0.15633414191224992,1.0037226828295458,0.10374999999999998,9.0,2.391597609056882,2.391597609056882,0.9161843310635667
2026,1304,Nebraska,big_ten,Big Ten Conference,X04,4.0,0.8125,113.53411073363328,96.05947618346045,17.474634550172837,68.06875,0.13818749426131668,0.5088648117667858,0.3494339808429771,0.007980212724832509,0.0034535838510717284,0.40910352410605144,11.0625,0.5714285714285714,0.7142857142857143,0.6,4.17311689949751,7.029478090420278,0.0,0.0,4.071567966441176,13.0,11.0,1.8880990822613555,1.5276921327333328,1.7996242771344892,1.2704154930431044,-0.15229965640568366,1.2241847559679826,1.0203893494962124,0.09571428571428568,14.0,2.370438445220829,2.370438445220829,0.9145451323107391
2026,1388,St Mary's CA,wcc,West Coast Conference,X07,7.0,0.8387096774193549,116.42733574478895,96.11206743040304,20.315268314385904,66.66209677419356,0.1548493243488465,0.3601454232317591,0.3822980553491541,0.013852668682130356,0.008501513399114506,0.30466236825025667,12.32258064516129,0.6666666666666666,0.6666666666666666,0.8,3.423379818344482,2.493886012807588,0.0,0.0,3.8628417995506603,14.0,7.0,1.6536077544043921,1.8046903577105002,1.5818358130722372,1.0450908058725568,0.26245243141123537,0.39034827180971576,0.41804329618190267,0.28,24.0,2.3591075250289286,2.3591075250289286,0.9136554248645771
2026,1257,Louisville,acc,Atlantic Coast Conference,W06,6.0,0.696969696969697,117.49015489629824,100.77847351497715,16.711681381321085,72.14015151515152,0.15752165922814387,0.5258389876156087,0.35766368693532036,0.009921942473683476,0.01070448884738606,0.4056847904038619,12.575757575757576,0.3333333333333333,0.5,0.6,5.147269622654767,7.196357243506039,0.5,0.0,3.3384583966506334,16.0,11.0,1.7444084837775682,1.7098325440480924,1.0995368826379024,1.4723607783843158,0.5453000409808626,0.2763743676154515,0.9669383949903987,0.05999999999999998,19.0,2.3456594898979204,2.3456594898979204,0.9125886017711147
2026,1104,Alabama,sec,Southeastern Conference,Y04,4.0,0.71875,119.48379742712913,108.13765182186235,11.346145605266784,76.7625,0.1229441459045758,0.5347554501468955,0.35756169275734306,0.004084342425707944,0.0065131063355803,0.41506543482142577,8.25,0.75,0.6470588235294118,0.8,7.4512442386486395,8.124268224850736,0.0,0.0,4.071567966441176,15.0,10.0,1.8653525661038164,1.5203469633034354,0.5456894439935479,1.5467194211521043,-0.467607582867368,1.3769648992454686,1.1382297971608877,0.2925,17.0,2.315242923750134,2.315242923750134,0.9101316079606814
2026,1387,St Louis,a_ten,Atlantic 10 Conference,Y09,9.0,0.84375,118.23818687192644,97.24731182795699,20.990875043969453,73.078125,0.16848407098567458,0.45234216502405966,0.4011542521495764,0.012585146955505954,0.0073435428924357735,0.3715698203580919,15.75,0.5,0.6428571428571429,0.6,0.43586375962960355,3.3009543623042927,0.5,0.0,1.6444341027550262,12.0,9.0,1.4189310912904485,1.9576293089628463,1.2653797202295318,1.8063472959720352,0.4748914001269675,-0.057049722403902756,0.5139264108508229,0.08499999999999998,41.0,2.2360398637564303,2.2360398637564303,0.9034395412353937
2026,1397,Tennessee,sec,Southeastern Conference,Y06,6.0,0.6666666666666666,115.10222895334672,99.61485736666884,15.487371586677881,69.02954545454546,0.16066901524380206,0.3160777025940551,0.33421492605495057,0.003906882928783438,0.0055066293702055735,0.24298204643031196,10.090909090909092,0.36363636363636365,0.5,0.6,5.233296273474689,8.124268224850736,0.5,0.0,3.3384583966506334,12.0,11.0,1.7747371719876206,1.494750452248909,1.4018536943392557,-0.030197545691826533,-1.7425021100691163,0.5040224623467946,1.0867592089255935,0.06454545454545453,15.0,2.1948932439209243,2.1948932439209243,0.8997899842410424
2026,1385,St John's,big_east,Big East Conference,W05,5.0,0.8235294117647058,111.8336811752014,96.33821638640573,15.495464788795672,72.92867647058823,0.13792686246635008,0.3386498239030496,0.33106011500208377,0.010855794733823074,0.00897834562890626,0.2537056656648289,11.588235294117647,0.8333333333333334,0.7647058823529411,0.9,4.635940661438739,4.999517807596834,1.0,1.0,2.9966465083586735,14.0,13.0,1.8200448690457183,1.3486900886431272,1.6303727307007854,0.03991616980888896,-0.47967721910275357,1.0861388846597364,0.7759083613043471,0.39,16.0,2.101673205333374,2.101673205333374,0.8910656991666422
2026,1219,High Point,big_south,Big South Conference,Z12,12.0,0.8709677419354839,118.4975570932726,99.33508858048106,19.16246851279155,72.95645161290322,0.12424557292242389,0.4300622354018586,0.3464396206929819,0.008169197401671808,0.007083514911884681,0.3109093979177385,14.64516129032258,0.8,0.8125,1.0,-5.200911596536975,-2.2626486302082864,1.0,1.0,1.7257043416665816,13.0,6.0,0.8735707092804508,1.817581300780744,0.6149759738326764,0.5556722353176109,-0.5787124310238311,1.5354165433825535,-0.14512465843556333,0.47,92.0,2.0241132938538944,2.0241132938538944,0.8833056630945958
2026,1208,Georgia,sec,Southeastern Conference,Y08,8.0,0.6875,117.8774673160728,105.03509117485461,12.842376141218182,76.19140625,0.13493975903614458,0.4384899091238455,0.3390119262936584,0.013459252064972428,0.011050077002384497,0.3229395492382714,10.65625,0.5555555555555556,0.5714285714285714,0.6,3.540466538551936,8.124268224850736,0.0,0.0,2.8251164447366977,13.0,10.0,1.5400605088736767,1.5059966793056447,0.47634780574994456,0.6300836886537446,0.49131378828033173,0.6763494345647177,1.1117592089255934,0.09333333333333331,32.0,1.972501791363211,1.972501791363211,0.8778795764466039
2026,1429,Utah St,mwc,Mountain West Conference,Z09,9.0,0.8181818181818182,117.14353994221035,101.82039891995471,15.32314102225564,69.74090909090908,0.14469139021051947,0.4063021011995213,0.35325603383108073,0.0114667716766406,0.00901693068193062,0.30172826107146933,10.848484848484848,0.8888888888888888,0.7368421052631579,0.7,3.0630783363045784,2.2343831711503888,1.0,1.0,1.6444341027550262,16.0,12.0,1.5023349838680917,1.5790001241885654,0.8770124664735874,0.714833043288192,-0.06022436520039108,0.5867684562680504,0.4090951903401101,0.22833333333333328,30.0,1.9579349821251824,1.9579349821251824,0.8763092963142973
2026,1403,Texas Tech,big_twelve,Big 12 Conference,Y05,5.0,0.6875,116.56907272541935,104.6941165870799,11.874956138339442,68.97734375,0.14814647019515012,0.480337177851873,0.3938097784885653,0.007041512888119099,0.012430644435208143,0.4326278331324444,7.78125,0.6,0.5,0.6,8.076185434409407,7.6299892434371515,0.0,0.0,2.9966465083586735,16.0,11.0,1.7897161808356663,1.3759053691420493,0.8080881267498373,1.909269084955235,0.4345164521950756,0.5497121300095038,1.0229331404182374,0.09999999999999998,20.0,1.9273359215456913,1.9273359215456913,0.872954253370092
2026,1140,BYU,big_twelve,Big 12 Conference,Z06,6.0,0.6764705882352942,115.908467655931,104.44748057668387,11.460987079247133,72.39485294117648,0.14544420406878128,0.39675523931254103,0.3473633269375898,0.007673433903296887,0.013174942178141047,0.30719697034191673,8.588235294117647,0.75,0.5789473684210527,0.5,6.000578128576198,7.6299892434371515,0.6666666666666666,0.0,3.3384583966506334,15.0,12.0,1.7140797955675162,1.3263658431077308,0.6603815424403796,0.6108949683450192,-0.2965321386469932,0.6215637857518181,1.0505647193656058,0.0375,23.0,1.9228556698724601,1.9228556698724601,0.8724565396870698
2026,1274,Miami FL,acc,Atlantic Coast Conference,Z07,7.0,0.7575757575757576,115.2354570637119,101.7885579954284,13.4468990682835,71.10606060606061,0.15299382058384828,0.31621294997613586,0.3499766315623705,0.013665344552902471,0.00905961249251581,0.23905777856379093,10.757575757575758,0.5,0.6666666666666666,0.7,2.2572254518377117,7.196357243506039,0.5,0.0,3.8628417995506603,14.0,9.0,1.6005325500368008,1.4013351833733019,0.8198774350694776,0.21485537164729546,-0.18202340544185902,0.2078541042087113,1.025271728323732,0.16999999999999996,31.0,1.919231230337708,1.919231230337708,0.8720526813516415
2026,1234,Iowa,big_ten,Big Ten Conference,X09,9.0,0.6363636363636364,117.3425366695427,102.63542501532224,14.707111654220455,64.09621212121213,0.1408866878627064,0.41650136999287474,0.3590987610118122,0.006243230385889952,0.010900297597108359,0.3223505756962086,9.242424242424242,0.375,0.4375,0.3,2.944866632972445,7.029478090420278,0.5,0.0,1.6444341027550262,15.0,12.0,1.540245844130657,1.5418934212751783,0.7154036200598667,0.8836368129479202,-0.5332486140898477,0.9216324046287789,0.9235143494962125,-0.18875,25.0,1.9065472462666835,1.9065472462666835,0.87063075178986
2026,1458,Wisconsin,big_ten,Big Ten Conference,Z05,5.0,0.7058823529411765,116.79496730403113,107.57528394289882,9.219683361132311,71.06470588235294,0.11960930386557406,0.5269590568531948,0.3579379422376919,0.007854119967938299,0.01049216864286774,0.4254286817730278,7.088235294117647,0.7,0.5294117647058824,0.7,5.310000224141171,7.029478090420278,0.6666666666666666,0.0,2.9966465083586735,15.0,12.0,1.77455183673064,1.25552300994936,0.3295921141866581,1.4906828534362344,0.37864338970540506,1.3374834682398378,0.9556834671432712,0.19999999999999996,22.0,1.8913068384626779,1.8913068384626779,0.868904463652255
2026,1314,North Carolina,acc,Atlantic Coast Conference,X06,6.0,0.75,113.42759716097788,100.99691299970127,12.430684161276616,70.33671875,0.13550888027457209,0.4223614985364864,0.3508810444258069,0.006228857942757402,0.01613052146639557,0.32516374068851256,8.46875,0.7777777777777778,0.42857142857142855,0.6,6.33370852258453,7.196357243506039,0.0,0.0,3.3384583966506334,13.0,8.0,1.668586763252438,1.2330074619136566,0.9937731531059277,0.7958385085494089,-0.19190910305557574,1.1752519975362818,0.9419383949903987,0.12666666666666665,29.0,1.8362276301882299,1.8362276301882299,0.8625019447349256
2026,1103,Akron,mac,Mid-American Conference,Y12,12.0,0.84375,120.32288082408189,103.07740533762824,17.245475486453657,72.2015625,0.14585903179034387,0.45404371274387295,0.38538693162208937,0.009653285669843203,0.013022624259985816,0.3768573403323833,12.375,0.6,0.7368421052631579,1.0,-1.879294933438215,-1.0013073625265474,1.0,1.0,1.7257043416665816,16.0,8.0,1.0858715267508154,1.8150660350129715,0.2421682044793366,1.4438488343740568,0.452265060552753,0.5763440161742256,-0.008728373754076924,0.44,64.0,1.8172085529411877,1.8172085529411877,0.8602308382821248
2026,1275,Miami OH,mac,Mid-American Conference,Y11a,11.0,0.9655172413793104,118.82304575086627,103.51720026650769,15.305845484358585,73.39224137931035,0.13578434251482938,0.4474941061670417,0.3789646699531487,0.009043075791229477,0.008307898929884401,0.33853898699023527,10.862068965517242,0.9,0.9375,0.9,-3.1996382365818525,-1.0013073625265474,0.0,0.0,2.249230652388547,17.0,10.0,0.9188784063385488,1.6088512208596502,0.23965074263658617,1.251011332709764,-0.18972339745547326,0.9221244160781945,0.06150188940381782,0.4,93.0,1.7516600444993504,1.7516600444993504,0.8521620597863234
2026,1246,Kentucky,sec,Southeastern Conference,Y07,7.0,0.6176470588235294,114.12066618873963,104.19801774687355,9.922648441866087,70.77132352941176,0.14005340315224055,0.3922109341928111,0.33478955644936054,0.011381605365536328,0.011619133894164912,0.29518918344428724,6.9411764705882355,0.625,0.4375,0.4,7.2287016044004835,8.124268224850736,0.6666666666666666,0.0,3.8628417995506603,13.0,10.0,1.62327906619434,1.1288339958323237,0.8281926034684223,0.3350829615052232,0.04387855250956983,0.639749707802597,1.0648842089255934,-0.06624999999999998,28.0,1.6666894029456019,1.6666894029456019,0.8411339333379352
2026,1326,Ohio St,big_ten,Big Ten Conference,W08,8.0,0.6363636363636364,116.761454972783,106.80896003557334,9.952494937209664,68.33409090909092,0.14234875444839856,0.4028793587407398,0.3609018891997066,0.01206054258884569,0.005270344879136029,0.30380717515446437,7.0,0.4444444444444444,0.4375,0.6,5.469283090821401,7.029478090420278,0.5,0.0,2.8251164447366977,16.0,12.0,1.585553541188755,1.2668777252516812,0.5919684461427915,0.8576460313753737,-0.19471514222755748,0.41477413521755363,0.9235143494962125,0.07666666666666665,26.0,1.631896523858876,1.631896523858876,0.836429277918963
2026,1433,VCU,a_ten,Atlantic 10 Conference,X11,11.0,0.7941176470588235,115.68989434379465,101.04265205775647,14.647242286038178,70.49779411764706,0.14393441597046214,0.4362863704895813,0.3675441044729108,0.0050115202019408705,0.011248739167670253,0.34305258806008243,10.088235294117647,0.6,0.7058823529411765,0.9,2.6646103565052077,3.3009543623042927,1.0,1.0,2.249230652388547,12.0,9.0,1.275240492806661,1.4376370365161337,0.8687045430817819,1.0736888036053358,-0.5413922959747284,0.9483226712591263,0.5359852343802346,0.35500000000000004,46.0,1.6063609473279208,1.6063609473279208,0.8329055386363208
2026,1417,UCLA,big_ten,Big Ten Conference,W07,7.0,0.6764705882352942,115.33426426950602,105.41369635702667,9.920567912479356,67.39999999999999,0.12305812532728225,0.3599951502563687,0.38167572336064215,0.010976081250531617,0.01196004320567501,0.3086878069441983,6.735294117647059,0.625,0.375,0.6,4.230864625944864,7.029478090420278,0.6666666666666666,0.0,3.8628417995506603,13.0,10.0,1.6308612382468528,1.190651528460836,0.4552256514185803,1.0272615166959183,0.10132981911998457,1.17277440614876,0.9016393494962125,0.10374999999999998,27.0,1.5844826968727517,1.5844826968727517,0.8298384406104917
2026,1270,McNeese St,southland,Southland Conference,X12,12.0,0.8387096774193549,112.67872136614672,98.46124687570334,14.21747449044338,68.19274193548387,0.1324518974916922,0.3501303667643111,0.31655135194974826,0.0108265452132344,0.007296454374636274,0.2516509326067125,9.806451612903226,0.75,0.7058823529411765,1.0,-1.1507684612870301,-2.7400107252017256,1.0,1.0,1.7257043416665816,16.0,6.0,1.0555428385407635,1.2328409058082208,1.008839361322154,-0.35701975372594597,-0.6021266506430156,1.1758570460571167,-0.24408243190615092,0.46249999999999997,68.0,1.5452317174844608,1.5452317174844608,0.8242239763873727
2026,1242,Kansas,big_twelve,Big 12 Conference,W04,4.0,0.696969696969697,108.87083583228832,98.93931865805448,9.931517174233846,69.47348484848484,0.1478654380895262,0.3577539574836792,0.34509441529307366,0.008446644997353361,0.008393229167185096,0.29320543447459185,6.242424242424242,0.8571428571428571,0.5294117647058824,0.5,8.145795235226425,7.6299892434371515,0.5,0.0,4.071567966441176,15.0,12.0,1.8350238778937642,0.8626993208454943,1.6059052267837015,0.39854178786762867,-0.5809037369577654,0.7502608490084509,1.0332272580652961,0.05357142857142856,21.0,1.538839953782893,1.538839953782893,0.8232960253562803
2026,1378,South Florida,aac,American Athletic Conference,W11,11.0,0.75,113.22251029434193,100.06658812682477,13.155922167517161,76.83984375,0.14193482791927203,0.43778752011833666,0.32673261015817223,0.004923264868989328,0.014375842152258117,0.32612620859112706,10.6875,0.3333333333333333,0.6666666666666666,1.0,2.184798754259359,0.3182800111714582,1.0,1.0,2.249230652388547,15.0,11.0,1.2524939766491223,1.2458705008675184,0.8496724276992786,0.3302730519760071,-0.4769035504816993,1.0628654186394264,0.13710806946374976,0.39999999999999997,49.0,1.5358740373399986,1.5358740373399986,0.8228641309677575
2026,1365,Santa Clara,wcc,West Coast Conference,Y10,10.0,0.7575757575757576,115.80942698901843,104.78374764943098,11.025679339587455,71.53863636363637,0.14402050174201267,0.44824072652345437,0.35017447280110303,0.00825555297914605,0.013202479331299529,0.36311015355705517,9.818181818181818,0.5,0.631578947368421,0.7,4.048819242809309,2.493886012807588,0.6666666666666666,0.0,1.676541899187877,16.0,6.0,1.4115342544949157,1.2890178624739725,0.47639105259213566,0.8521382534484734,0.17265189408117312,0.6269762628316405,0.4057625944275167,0.16999999999999996,35.0,1.5078528066518209,1.5078528066518209,0.8187427748780207
2026,1155,Clemson,acc,Atlantic Coast Conference,X08,8.0,0.7058823529411765,111.18952057513341,100.70234225038001,10.487178324753401,66.68529411764706,0.1301107043620165,0.4292155727684887,0.3453154099478863,0.004813584319730942,0.008190816907904602,0.333732238198352,7.411764705882353,0.6666666666666666,0.6111111111111112,0.4,3.614043851795877,7.196357243506039,0.6666666666666666,0.0,2.8251164447366977,15.0,9.0,1.5097318206636245,0.9950510272238106,1.0729929724001521,0.6898108800023217,-0.8228521403675645,1.4350228125367033,1.0058272838792877,-0.059999999999999984,36.0,1.4342794413620397,1.4342794413620397,0.8075672266959419
2026,1437,Villanova,big_east,Big East Conference,Z08,8.0,0.75,112.78865261186358,103.6506538228329,9.13799878903069,68.4078125,0.13476165459902698,0.45831322119371726,0.3486756949523603,0.0053066918218319424,0.010953457305133425,0.3742696966281075,6.375,0.6666666666666666,0.6875,0.7,3.739849935282384,4.999517807596834,0.0,0.0,2.8251164447366977,14.0,13.0,1.5324783368211636,1.0054158343717519,0.654679586643674,0.9069450666875899,-0.30286177470926057,1.124901852416909,0.7488863024808177,0.19499999999999995,33.0,1.41000813913107,1.41000813913107,0.803767227385681
2026,1374,SMU,acc,Atlantic Coast Conference,Y11b,11.0,0.6060606060606061,116.36622490212089,105.62131397698685,10.744910925134036,72.36818181818182,0.14906936331469967,0.35942099555825563,0.3702189749492364,0.008638832667825423,0.010454071366640703,0.300035085489891,6.606060606060606,0.3333333333333333,0.3333333333333333,0.4,5.300576900906838,7.196357243506039,0.5,0.0,2.249230652388547,15.0,11.0,1.3055691810167134,1.2482649336653178,0.5567671893561283,0.7337060439764542,-0.3791946482406974,0.4028637196025987,0.9086050616570653,-0.10999999999999999,42.0,1.3487147092186826,1.3487147092186826,0.7939194194471133
2026,1400,Texas,sec,Southeastern Conference,Z11b,11.0,0.5483870967741935,117.61195400188217,108.86345184050133,8.748502161380841,70.26935483870967,0.14552298758234444,0.36276074091888894,0.3495412422646006,0.008093560675046636,0.015856832177711642,0.2622351960105067,5.870967741935484,0.375,0.35714285714285715,0.5,4.2880036851874825,8.124268224850736,0.0,0.0,2.249230652388547,14.0,11.0,1.3434800412792787,1.2164398441462376,-0.06145587586387832,0.3827044148223422,-0.38187096719199526,0.40225747637970666,1.0367592089255935,-0.01875,37.0,1.3332985582937704,1.3332985582937704,0.791385731569388
2026,1301,NC State,acc,Atlantic Coast Conference,Z11a,11.0,0.6060606060606061,117.46443532438812,107.90713575999744,9.557299564390675,71.2530303030303,0.12631041741978014,0.437363620367589,0.38666094303558696,0.010832756755292362,0.014162321018099064,0.3661514605235713,7.181818181818182,0.2857142857142857,0.5625,0.3,5.44146580044647,7.196357243506039,0.5,0.0,2.249230652388547,14.0,11.0,1.3662265574368178,1.2667928496625147,0.18714328530578145,1.4511832155723938,0.6142486444913475,0.9594509380931362,0.9888133949903987,-0.20214285714285715,34.0,1.267900251170068,1.267900251170068,0.7803830936581856
